Origin,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Hardness,ph,Survivability
ocean,13680.76414,9.274119529,284.407842,478.7669705,16.83629125,4.322589477,3.909973568,238.3335841,7.161714893,0
lake,16203.0907,5.734803645,375.7186596,350.3447084,11.71889473,4.337274229,4.938999307,149.853487,6.854946859,0
lake,22277.62602,7.715571777,369.038841,477.2353813,12.47511872,4.124015042,3.707413724,244.8397701,7.309556407,0
ocean,25274.6103,7.106043486,352.316182,527.6882417,15.79262497,3.975344969,3.390982111,151.5418889,7.965337305,0
lake,19019.2795,8.107066903,377.9900086,597.486041,8.939818292,3.844200336,3.760298085,193.4498538,7.754044354,0
ocean,13150.20746,7.166592283,342.82884862355513,368.8346037,14.39739294,3.946913075,3.048565866,252.7392485,9.393891652,0
lake,21856.98863,5.241047394,320.2601195,464.8033302,15.6276407,4.1376394,4.112322458,201.5537008,8.176079615,0
ocean,30969.04759,5.452161832,327.34936304350964,302.4223185,14.52986411,3.746977788,3.454197457,168.4691807,8.337696201,0
river,21937.47157,7.369768571,299.2416239,447.3037558,12.45191188,4.161428489,4.927711075,177.7128409,3.878879389,0
lake,14433.7805,8.410892223,311.2953289,414.3282148,20.77148503,4.372900619,3.751565769,160.8184744,3.978284627,0
river,22168.33156,6.208117842,333.01716998728506,486.5168842,13.17298911,4.185391727,4.696720853,241.0308985,5.96406536,0
ocean,24454.72586,5.791102494,333.0084490753518,393.9718897,15.07024812,4.327842891,3.808569923,185.5065627,7.53205858,0
river,16621.49479,6.073040907,335.19019717135944,475.8216449,8.688714873,3.606420477,3.679015068,231.5608322,7.233538435,0
ocean,31114.63565,5.713940404,327.22288857833934,396.6729763,18.42322647,4.305442487,4.363865763,124.8479917,6.31407747,0
ocean,27109.23965,7.322162833,330.70243433844666,384.018547,15.95549106,4.379885387,4.415596156,216.432576,8.822610384,0
lake,14682.66584,9.886831314,341.066404,560.7877028,22.46612757,4.18045226,2.877354267,185.8189891,6.922652371,0
lake,38368.01262,7.415053894,278.0933093,291.1215276,19.42253502,8.822407806,5.930227577,176.0065361,6.548017642,0
lake,24480.6718,5.837151802,310.6329105,476.4586674,11.43423936,3.903020801,3.511369718,217.538504,6.581082756,0
river,23045.72625,7.432010935,349.9228521,414.3651494,14.78598251,4.298753439,3.585933522,218.1531069,7.864649673,0
river,20561.69473,8.487855965,384.1560786,363.6184916,13.71370292,9.161403829,4.704585018,151.784319,6.136907177,0
river,17540.03022,6.409476274,387.2999071,372.022817,15.19819136,4.31758641,2.600187733,168.8795392,6.94702854,0
lake,29426.47378,8.034868235,369.7266834,319.7666815,10.24786327,4.194320167,3.487920051,214.8501112,6.203322508,0
ocean,22022.62622,5.21504235,339.4922222,396.6966974,13.69708744,9.426812572,2.786329667,179.5214064,8.373170925,0
lake,17397.40286,6.756200029,279.2023071,380.4998179,11.2553569,3.495485731,3.74677556,200.9437304,5.921247069,0
ocean,17732.91467,7.856311801,377.2538339,301.8959591,16.21071289,4.18066535,4.423886042,216.1221437,8.829806178,0
ocean,14015.04477,6.055985023,281.6780401,389.9780973,14.83663674,3.814797615,3.145415511,164.2743931,6.832217388,0
river,36622.22861,3.903496226,327.35471541942474,383.2600282,19.03487739,8.796724866,4.069976589,215.9076249,9.281302611,0
lake,9163.294448,5.72622359,345.82970406155505,417.1252097,10.06607565,4.223971612,4.279697428,226.5382887,7.456250785,0
lake,14547.88548,7.735347786,340.1096586294658,347.7923206,10.68976878,4.334524664,5.370004183,167.0300972,5.648628538,0
river,26402.70396,4.074141162,395.9042077,325.0011155,16.9179938,9.052619291,3.029700335,188.3687408,9.678050854,0
lake,30575.35714,8.649614737,393.5548922,426.5058343,16.31165824,4.324715012,2.961602418,172.0343853,5.897391121,0
ocean,21879.70421,5.265718338,364.6826343,581.0781564,13.63601398,4.145032021,3.18902554,274.8283693,9.494242648,1
lake,39431.11265,8.806392749,286.2238757,355.9375965,7.781493373,3.704354957,1.492206615,185.8257264,7.080193059,1
lake,29567.69893,8.647879533,324.1541264813549,278.4755859,10.04694318,9.375541814,4.550501006,244.2945577,7.55985231,1
lake,22505.5186,7.953572279,331.6562732734025,531.4766665,14.69095388,4.084510704,3.931916553,199.0792169,7.040394956,1
ocean,12575.27963,7.837777991,390.4676837,558.1765918,15.75478461,3.618122439,4.276699074,229.6031728,7.044375319,1
ocean,6698.239095,3.876812715,348.4337673803478,601.526167,13.36816454,4.238425989,4.305549362,139.129083,6.203572848,1
river,20509.33196,9.035250354,321.3832777,306.7843022,12.47730317,4.390640427,4.70047023,214.7318875,6.879404957,1
river,18857.0585,5.69375192,376.4846222,375.6726908,14.70859901,3.790980616,5.128390055,210.7207687,7.754884394,1
lake,39431.25263,7.525440975,276.2069197,432.5899955,17.82192185,4.266048853,4.275192719,201.455808,7.916669699,1
lake,20526.30684,8.450272355,366.1766336,548.6377021,13.44879664,4.249268345,4.531920781,183.867245,6.405392482,1
ocean,27849.14209,6.47599443,356.1707021,484.1047845,18.69224837,3.934340415,4.25187617,239.2782545,7.795957801,1
river,12878.17635,6.424098533,336.6566785311069,358.5164768,16.329625,4.209199307,4.489870473,180.401506,6.963979351,1
ocean,13401.04439,6.457686555,371.7883636,433.2394286,14.5842314,4.205127691,4.893215273,183.9334762,6.967861397,1
lake,18998.34682,7.404434524,359.9305657,357.0662032,18.02033109,4.082124485,3.463852437,236.4767207,7.369988621,1
ocean,16904.20109,6.341406959,299.5216733,470.5997606,15.04581675,4.12948785,4.241135181,198.476439,6.944868387,1
lake,11130.21136,6.82046898,335.6604497,485.805431,13.77335021,4.126236283,3.990242632,148.8627584,5.284810115,1
river,15349.14258,7.446411727,335.6886535086724,373.5498674,11.36727498,4.383972515,4.935556543,197.3395594,6.851442603,1
ocean,34250.16392,7.930381857,299.1315985,347.1807804,19.35076512,8.804194539,4.590527649,206.2088341,7.760189365,1
ocean,29690.91716,7.871025151,322.2696608,392.5325975,15.1681892,8.894006205,2.919796005,228.5395427,7.280560357,1
river,21670.56989,6.407647889,325.9504112,397.3375083,16.50665808,4.323637775,2.658843412,182.4544618,6.83425989,1
river,26376.06229,8.45766165,337.8619224,488.9763942,17.68978466,4.358398288,4.593787133,187.2027122,6.728975148,1
ocean,30854.83047,8.761916273,327.44858511683964,442.499532,11.09420248,9.092415803,5.320015455,255.2594926,8.016418375,1
river,20464.77269,7.074062934,365.9413461,400.9652703,14.00387351,3.962773234,4.493746769,170.8277923,6.864916739,1
ocean,29317.14244,5.783275484,313.8855478,328.5794292,18.2960013,8.897289702,3.827431411,241.76834,8.458796988,1
lake,13505.03312,5.871179933,341.21747960281573,479.8254966,15.92141255,4.304932533,3.870292782,224.0344173,6.987335279,1
ocean,31617.07541,8.533888278,331.8381671,490.0470946,12.22534179,3.490490228,3.531384661,233.9778097,7.288736661,1
ocean,16514.60809,5.290690953,339.9061448640719,416.5966342,12.06350146,9.06210318,2.526016236,224.7635092,8.116350275,1
river,27150.3954,7.782915308,382.9587368,403.7035016,14.77709169,4.059700301,5.075843604,215.4790683,7.463915951,1
river,17895.55659,8.635030814,334.6910710855578,472.3421246,13.84838852,4.325231139,3.515802547,224.4716541,7.512361216,1
ocean,19310.06201,6.845300491,337.47769338638744,529.7303121,16.02143866,4.15156822,6.073006014,192.4279651,6.415108472,1
lake,39484.63892,8.5911131,281.3861972,520.2728606,10.79548173,4.341823491,2.949938823,178.8053803,7.059940234,1
ocean,18608.94087,7.434492748,318.1832966,338.9352709,16.24475501,9.120456748,2.558772744,204.4862816,7.425102223,1
river,15488.95675,7.452361819,351.0522422,408.8535622,13.92128166,4.26556642,4.96467264,209.2173441,6.742622398,1
river,31150.51342,8.021667794,329.49831299483753,594.7025458,12.19423157,4.358883238,3.542731087,217.7889322,7.682923445,1
ocean,25419.7695,6.772750799,316.4338541,388.339277,11.55709678,4.307521552,3.099746163,178.2857485,7.041665417,1
lake,25645.06723,8.142512834,352.8691647,435.2829807,8.93024245,4.338609865,2.959153823,212.483172,7.185276449,1
ocean,25039.3547,7.29457739,395.7395287,501.5326526,14.69539103,8.790133264,4.318305407,191.7874419,6.597292363,1
river,16965.31411,6.404354015,351.3453261,434.3502193,11.81294171,4.361458573,4.693949416,184.9442319,6.908853083,1
river,17095.27007,6.730577013,305.0940001,424.446185,14.37496689,3.744310134,4.457729915,160.306685,6.281903929,1
ocean,13812.41042,8.378282177,342.4983613,489.5450548,14.82390352,4.251253697,3.285371835,210.3691037,7.036752104,1
ocean,20430.9067,6.664786369,336.50399930249955,437.3895263,9.675166667,4.248996737,3.249439878,180.8678007,7.362912867,1
ocean,28232.01841,8.899711626,289.5996918,424.4542545,18.15675398,3.484293992,2.715186685,198.2040824,7.369087139,1
river,15456.22009,5.047915869,322.7545993,523.0526626,16.09019349,4.065357864,4.896625908,188.9978501,7.708109989,1
river,20852.7645,7.704989892,282.1055454,359.4609502,13.4752729,8.876394711,5.396623142,171.722555,6.50411278,1
river,23641.47203,6.611448597,318.6890104,410.1582218,13.10991087,4.058958821,3.566945145,240.9791038,8.185923417,1
river,20596.39123,6.906910694,333.6329928806695,431.651283,12.82938017,4.180444375,4.275614874,150.5635935,6.149185174,1
river,36966.85332,8.986784338,294.3157326,530.0529193,13.82205734,8.926688339,2.664946055,196.6589466,7.080445821,1
river,18059.33085,6.931786686,334.6269109283748,374.4550618,11.6210743,4.368698484,3.405278618,215.2455321,6.628427347,1
ocean,5128.457646,8.283068934,357.7310768,344.6937399,14.21953213,3.563554659,4.109924712,160.2118222,4.704698462,1
ocean,15360.83507,5.736026878,377.1781189,613.6335477,14.19127381,3.910339218,4.753607931,234.7793796,7.976900874,1
lake,35001.14479,8.681983466,318.3821826164829,360.9328038,13.63334974,4.300245914,3.183803572,179.7195206,6.809644515,1
ocean,22886.96573,6.430934808,315.2829021,507.7900618,15.2880379,3.604617051,4.819637104,177.0558901,6.967696683,1
ocean,24855.83004,9.492361329,287.41238,479.479409,10.69706756,4.199534949,3.551905359,166.6351805,6.44455517,1
lake,15751.44915,8.257751125,317.5014397,605.3983749,15.21837835,8.854560878,5.255011943,149.5632817,6.277742483,1
lake,35055.61649,7.784203339,306.6433363,447.167101,10.60954491,3.634214321,4.822967485,216.7828813,7.78166376,1
lake,32680.97799,8.972661232,283.108492,531.6026342,19.80628717,8.835917208,4.629955736,198.1473265,7.15473588,1
ocean,22475.09296,8.895421661,317.6203458,527.45964,12.81926988,4.034882252,3.312512766,166.3909151,6.74881155,1
lake,19954.57555,5.138838499,349.0673627,386.0711492,15.01808483,4.164196571,4.678742166,231.1675375,8.128270069,1
ocean,26594.35208,7.381256051,338.4294619,607.1025732,14.92914993,9.473254357,4.57886119,164.0703716,6.335683142,1
ocean,33347.9711,8.222533309,345.8088086,445.7668532,10.76369093,9.197673459,2.990780894,246.0308561,7.614877639,1
lake,21043.62693,6.63067451,337.038752,641.5258452,15.55450572,4.169519321,4.488904316,197.6174938,6.718249445,1
lake,13979.38175,7.043424624,375.4340325,462.5351147,17.19499164,4.324897795,4.346153563,185.6314869,6.866356515,1
lake,15547.18663,7.851400221,364.1056922,393.2539151,15.16157744,4.185590594,3.394450273,234.2006412,7.366671989,1
ocean,20156.57862,7.298510421,336.74231209545246,390.4268891,12.35389619,8.913673712,3.824428039,187.6663787,6.567759613,1
ocean,18506.28861,6.572681848,356.9710327,366.8131076,16.43962942,4.353683548,3.982002335,185.4363401,6.333640046,1
ocean,11006.04851,5.311990413,339.3279049,446.4943942,10.56707076,9.014957766,3.311813193,139.3622529,5.892413186,1
lake,22899.06291,8.283955431,295.3510702,358.0973864,12.95778504,4.286263683,3.386109813,197.3575883,7.91803917,1
river,7412.798059,5.836980436,354.8211938,361.0372382,11.6721905,4.065893246,4.421058844,194.2768568,6.549124998,1
ocean,17196.05471,7.112622452,374.3091305,344.7183136,15.45738344,4.11335187,4.847312562,223.9957005,6.804796145,1
lake,25794.95019,7.794726949,321.2840794,485.2544296,15.57487691,3.915057602,4.742966749,206.2949006,7.17617087,1
ocean,21823.09426,5.889945335,335.29458572100293,387.6181112,17.67989831,4.025767421,3.932839293,206.6766753,7.085095883,1
river,37308.99416,5.677451117,279.1644463,395.9768245,13.32612501,4.168630638,3.883250198,147.7110861,7.201702375,1
lake,38895.35614,7.764668384,342.2624979,349.4310989,6.124625358,4.202196822,5.425945934,215.5337952,7.776044113,1
lake,30569.81055,4.449122633,281.7247145,348.2645907,15.14200557,4.080200071,2.869226102,128.4825174,7.046548537,1
river,27577.21362,9.141597004,322.9178476,277.0508017,13.29025193,4.101888115,3.652844726,187.8296169,6.266799948,1
ocean,22557.77958,5.305394004,338.6308276,416.8980711,15.79310142,3.994082741,5.181202492,160.9203841,6.630251709,1
ocean,15525.39396,6.084132842,343.032161,597.9792737,17.11854325,4.045224765,3.017544306,154.3725428,6.775631133,1
lake,29045.26114,7.992914378,334.5519655,384.783185,17.40662581,4.17762459,4.16249551,278.3403578,8.164992426,1
lake,21688.61694,6.19491,395.0882448,355.831683,14.32455235,4.228063802,4.040974482,251.4628444,7.773758137,1
river,13706.18681,5.887885103,300.608233,424.6501794,18.06347006,4.315311202,5.056104024,182.4066446,7.295141332,1
lake,35056.23223,7.656806896,364.1301406,305.6294093,18.48139641,4.293264745,4.792527452,230.8200077,7.657541728,1
river,20259.72585,7.385414294,351.1613311,510.0468968,14.20522105,4.306662663,5.481690934,223.5784735,7.664793523,1
lake,19873.30092,7.284675602,334.4524753669822,448.5956405,7.024747096,4.03959799,3.345910382,210.6703042,7.800421289,1
river,19412.11272,6.932457939,334.0969454905,301.9535508,19.2109908,4.229932365,3.960282114,216.6223922,7.264069097,1
ocean,34359.4008,8.166793312,365.8123125,447.5206554,18.55347833,4.113538271,3.714096435,211.0511462,7.544305636,1
river,21995.06807,7.748921295,320.4406637,398.5447626,18.20291571,3.739198137,4.317186298,229.4897671,7.749773784,1
lake,34565.70169,8.493347624,294.8362177,350.0851155,18.96201401,8.787868941,2.894651172,194.7638713,7.442023084,1
river,30660.20967,8.852270123,272.5242628,533.5838575,10.95830566,8.877341545,4.216315016,164.6359208,6.559252621,1
river,19746.49325,7.059382856,371.9126148,536.1839,15.30343324,4.232681699,4.557028866,220.5018877,7.035036795,1
river,19486.88184,6.208574003,356.3380794,472.3690935,11.9952395,4.025872368,3.579983811,226.0038444,7.880685943,1
river,12330.40657,7.300091677,389.8170357,465.352665,22.08940183,3.239962856,3.426266449,214.9928661,6.538207173,1
river,8086.825999,7.304628015,330.1337768,442.7587559,11.36475106,9.147327968,4.002081517,171.9718037,5.756475689,1
ocean,14052.44611,6.192192751,342.0450607860448,338.3208398,17.8601008,4.215633011,3.566298462,188.9128648,6.918062438,1
ocean,40684.39001,6.608774672,303.5298176,278.3551233,14.57605743,4.302343299,4.242459863,236.392817,8.81350466,1
river,29169.72078,7.929904388,375.097188,389.2726454,13.85311637,3.702111199,3.751588622,231.7931825,7.361599832,1
ocean,15147.17146,7.667533316,389.3911484,437.0513643,12.08502582,3.976669185,4.225608376,223.8606218,6.510855611,1
river,19073.25959,5.766832205,336.9943349,413.2142305,12.48248239,4.056886417,4.2978807,199.6137208,7.347030356,1
ocean,38184.46957,7.254121956,311.9102239,281.0692028,13.02792065,4.376789116,4.430750456,217.2664724,8.11195317,1
ocean,20155.43447,7.723292487,275.079738,478.3323603,18.01626576,9.211564651,3.764099674,151.3609669,5.985012451,1
river,20321.2294,6.378917977,373.0517721,375.0282225,11.68464797,4.137241564,3.641489972,177.2525105,6.433722353,1
river,25887.63172,9.367532688,327.6194527,519.3803669,17.72030029,9.023143763,5.203461367,201.6508542,6.770095146,1
ocean,27402.02,6.875298924,343.2863135,315.9134106,14.13712036,3.509708714,4.847262262,224.7210589,7.927969553,1
river,12603.40037,5.975488073,351.3188263,370.8606317,19.38933723,8.788198119,4.017061119,229.9786941,7.338826111,1
lake,16648.60057,6.931095897,348.5479814,472.2760009,17.24961638,4.104804564,3.263464731,198.412447,7.078361074,1
ocean,32040.50567,7.931912958,326.41857182601285,467.1483719,11.21490774,3.882231523,3.735173416,176.7931521,6.751668627,1
ocean,21403.00205,7.623241595,333.2109033,424.3287402,16.94981073,3.90028893,3.612260192,203.3962271,7.744125219,1
river,14739.06854,6.731610676,372.0289087,481.3417739,8.900408731,4.145263898,4.257805108,223.23225,7.560392023,1
ocean,18821.38961,6.475112719,316.5724147,405.2787385,16.87239534,4.041396736,3.551568013,213.2492578,7.830607591,1
ocean,25137.42768,8.495903871,274.8840892,330.0837229,15.98363239,4.261880312,3.485535976,154.3321616,6.746934968,1
lake,35965.74458,8.578677988,317.35748926655276,474.0077155,21.36638659,4.009645821,3.794055433,146.0553835,6.542281787,1
lake,17828.29452,4.752267563,341.036337,423.1100797,15.31324277,8.81176231,3.039018779,236.8615046,8.549692514,1
lake,22025.69661,8.952895934,332.1659876724729,376.5813885,10.54739835,4.163555849,3.253200107,183.0736286,5.763772807,1
lake,30396.90462,7.835638736,281.8968818,475.6460515,12.3261836,8.871132179,6.083772354,165.7979519,7.276863125,1
ocean,9465.323905,4.947531357,341.4606318,501.345347,11.24750722,3.98808295,3.74874691,216.3818796,7.493290816,1
lake,7907.330441,6.761928511,335.461842,475.3323571,12.7250097,4.387263062,5.13805579,127.1175552,5.226895232,1
lake,26034.5282,9.710618837,308.9578864,473.0648236,17.72439599,4.070677285,3.139940274,180.2929997,6.420640206,1
river,11579.44169,4.263279092,356.1365179,407.7216133,10.82904486,8.867430138,4.589512953,205.5956353,7.669012537,1
river,25227.54515,6.607844327,319.2508585,419.3049802,12.86536617,4.375360606,4.510595264,191.4008206,7.128062255,1
